reclamo_ano,reclamo_mes_nro,reclamo_mes_nombre,reclamo_prestadora,reclamo_provincia,reclamo_grupo,reclamo_via_ingreso,reclamo_resolucion,reclamo_cantidad
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,619
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,San Juan,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,57
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,San Luis,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,38
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,San Luis,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,81
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,San Juan,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,160
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,914
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,1
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,10
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,2
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,9
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,3
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,LIBRO DE QUEJA,Procedente,6
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,LIBRO DE QUEJA,Improcedente,3
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,3
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,15
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,San Luis,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,1
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,25
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,2
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,9
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,41
2020,1,Enero,Distribuidora de Gas Cuyana S.A.,San Luis,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,6
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,1
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,5
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Catamarca,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,2
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,16
2020,1,Enero,Distribuidora de Gas del Centro S.A.,La Rioja,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,1
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,29
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,23
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,LIBRO DE QUEJA,Procedente,1
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,LIBRO DE QUEJA,Improcedente,2
2020,1,Enero,Distribuidora de Gas del Centro S.A.,La Rioja,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,4
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,102
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Catamarca,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,4
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,179
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Catamarca,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,10
2020,1,Enero,Distribuidora de Gas del Centro S.A.,La Rioja,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,3
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Catamarca,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,4
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,151
2020,1,Enero,Distribuidora de Gas del Centro S.A.,La Rioja,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,2
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,249
2020,1,Enero,Distribuidora de Gas del Centro S.A.,La Rioja,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,4
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Catamarca,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,8
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO ELECTRONICO,Procedente,1
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO ELECTRONICO,Improcedente,7
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,1
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,19
2020,1,Enero,Distribuidora de Gas del Centro S.A.,La Rioja,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,2
2020,1,Enero,Distribuidora de Gas del Centro S.A.,La Rioja,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,1
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,31
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Catamarca,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,1
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Procedente,2
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Improcedente,13
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Catamarca,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,14
2020,1,Enero,Distribuidora de Gas del Centro S.A.,La Rioja,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,24
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,588
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Catamarca,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,25
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,779
2020,1,Enero,Distribuidora de Gas del Centro S.A.,La Rioja,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,45
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Catamarca,III - GESTION DE PRESTACIONES,CORREO POSTAL,Procedente,1
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,13
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,17
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,5
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,5
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,25
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Catamarca,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,1
2020,1,Enero,Distribuidora de Gas del Centro S.A.,La Rioja,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,1
2020,1,Enero,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,37
2020,1,Enero,GasNea S.A.,Entre Ríos,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,1
2020,1,Enero,GasNea S.A.,Entre Ríos,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,1
2020,1,Enero,GasNea S.A.,Entre Ríos,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,1
2020,1,Enero,GasNea S.A.,Entre Ríos,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,9
2020,1,Enero,GasNea S.A.,Entre Ríos,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,1
2020,1,Enero,GasNea S.A.,Misiones,I - FACTURACION Y GESTION DE DEUDAS,LIBRO DE QUEJA,Procedente,1
2020,1,Enero,GasNea S.A.,Misiones,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,3
2020,1,Enero,GasNea S.A.,Entre Ríos,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,34
2020,1,Enero,GasNea S.A.,Entre Ríos,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,54
2020,1,Enero,GasNea S.A.,Misiones,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,1
2020,1,Enero,GasNea S.A.,Misiones,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,1
2020,1,Enero,GasNea S.A.,Entre Ríos,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,24
2020,1,Enero,GasNea S.A.,Entre Ríos,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,109
2020,1,Enero,GasNea S.A.,Corrientes,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,2
2020,1,Enero,GasNea S.A.,Misiones,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,41
2020,1,Enero,GasNea S.A.,Formosa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,2
2020,1,Enero,GasNea S.A.,Entre Ríos,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,1
2020,1,Enero,GasNea S.A.,Entre Ríos,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,3
2020,1,Enero,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,1
2020,1,Enero,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,2
2020,1,Enero,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,4
2020,1,Enero,Gasnor S.A.,Santiago del Estero,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,1
2020,1,Enero,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,2
2020,1,Enero,Gasnor S.A.,Jujuy,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,1
2020,1,Enero,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,1
2020,1,Enero,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,5
2020,1,Enero,Gasnor S.A.,Jujuy,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,2
2020,1,Enero,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,10
2020,1,Enero,Gasnor S.A.,Santiago del Estero,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,2
2020,1,Enero,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,LIBRO DE QUEJA,Improcedente,1
2020,1,Enero,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,24
2020,1,Enero,Gasnor S.A.,Santiago del Estero,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,9
2020,1,Enero,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,16
2020,1,Enero,Gasnor S.A.,Jujuy,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,23
2020,1,Enero,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,156
2020,1,Enero,Gasnor S.A.,Santiago del Estero,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,20
2020,1,Enero,Gasnor S.A.,Jujuy,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,48
2020,1,Enero,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,73
2020,1,Enero,Gasnor S.A.,Santiago del Estero,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,47
2020,1,Enero,Gasnor S.A.,Jujuy,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,23
2020,1,Enero,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,46
2020,1,Enero,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,110
2020,1,Enero,Gasnor S.A.,Tucumán,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,477
2020,1,Enero,Gasnor S.A.,Santiago del Estero,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,59
2020,1,Enero,Gasnor S.A.,Salta,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,352
2020,1,Enero,Gasnor S.A.,Jujuy,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,53
2020,1,Enero,Gasnor S.A.,Santiago del Estero,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Improcedente,1
2020,1,Enero,Gasnor S.A.,Jujuy,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Improcedente,1
2020,1,Enero,Gasnor S.A.,Salta,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Improcedente,1
2020,1,Enero,Gasnor S.A.,Tucumán,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,19
2020,1,Enero,Gasnor S.A.,Jujuy,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,8
2020,1,Enero,Gasnor S.A.,Santiago del Estero,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,7
2020,1,Enero,Gasnor S.A.,Salta,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,36
2020,1,Enero,Gasnor S.A.,Santiago del Estero,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,24
2020,1,Enero,Gasnor S.A.,Jujuy,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,58
2020,1,Enero,Gasnor S.A.,Salta,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,112
2020,1,Enero,Gasnor S.A.,Tucumán,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,52
2020,1,Enero,Gasnor S.A.,Santiago del Estero,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,21
2020,1,Enero,Gasnor S.A.,Jujuy,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,12
2020,1,Enero,Gasnor S.A.,Tucumán,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,105
2020,1,Enero,Gasnor S.A.,Salta,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,100
2020,1,Enero,Gasnor S.A.,Jujuy,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,122
2020,1,Enero,Gasnor S.A.,Tucumán,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,380
2020,1,Enero,Gasnor S.A.,Salta,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,463
2020,1,Enero,Gasnor S.A.,Santiago del Estero,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,142
2020,1,Enero,Gasnor S.A.,Jujuy,III - GESTION DE PRESTACIONES,CORREO ELECTRONICO,Improcedente,1
2020,1,Enero,Gasnor S.A.,Santiago del Estero,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,2
2020,1,Enero,Gasnor S.A.,Tucumán,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,3
2020,1,Enero,Gasnor S.A.,Jujuy,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,2
2020,1,Enero,Gasnor S.A.,Salta,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,1
2020,1,Enero,Gasnor S.A.,Jujuy,III - GESTION DE PRESTACIONES,LIBRO DE QUEJA,Improcedente,3
2020,1,Enero,Gasnor S.A.,Santiago del Estero,III - GESTION DE PRESTACIONES,LIBRO DE QUEJA,Improcedente,1
2020,1,Enero,Gasnor S.A.,Tucumán,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,4
2020,1,Enero,Gasnor S.A.,Salta,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,1
2020,1,Enero,Gasnor S.A.,Santiago del Estero,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,2
2020,1,Enero,Gasnor S.A.,Jujuy,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,1
2020,1,Enero,Gasnor S.A.,Tucumán,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,3
2020,1,Enero,Gasnor S.A.,Jujuy,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,1
2020,1,Enero,Gasnor S.A.,Salta,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,2
2020,1,Enero,Gasnor S.A.,Salta,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,3
2020,1,Enero,Gasnor S.A.,Santiago del Estero,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,3
2020,1,Enero,Gasnor S.A.,Tucumán,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,14
2020,1,Enero,Gasnor S.A.,Tucumán,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,30
2020,1,Enero,Gasnor S.A.,Jujuy,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,10
2020,1,Enero,Gasnor S.A.,Salta,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,16
2020,1,Enero,Gasnor S.A.,Santiago del Estero,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,2
2020,1,Enero,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,5
2020,1,Enero,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,1
2020,1,Enero,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,1
2020,1,Enero,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,2
2020,1,Enero,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,6
2020,1,Enero,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,NOTA SIMPLE,Improcedente,3
2020,1,Enero,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,3
2020,1,Enero,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,54
2020,1,Enero,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,4
2020,1,Enero,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,74
2020,1,Enero,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Procedente,7
2020,1,Enero,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Procedente,1
2020,1,Enero,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Improcedente,4
2020,1,Enero,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Improcedente,14
2020,1,Enero,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,403
2020,1,Enero,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,83
2020,1,Enero,Litoral Gas S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,101
2020,1,Enero,Litoral Gas S.A.,Santa Fe,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,722
2020,1,Enero,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO ELECTRONICO,Improcedente,1
2020,1,Enero,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,1
2020,1,Enero,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,1
2020,1,Enero,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,19
2020,1,Enero,Litoral Gas S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,6
2020,1,Enero,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,29
2020,1,Enero,Litoral Gas S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,8
2020,1,Enero,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Procedente,1
2020,1,Enero,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Improcedente,1
2020,1,Enero,Litoral Gas S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,44
2020,1,Enero,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,230
2020,1,Enero,Litoral Gas S.A.,Santa Fe,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,386
2020,1,Enero,Litoral Gas S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,56
2020,1,Enero,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,CORREO ELECTRONICO,Improcedente,1
2020,1,Enero,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,3
2020,1,Enero,Litoral Gas S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,1
2020,1,Enero,Litoral Gas S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,LIBRO DE QUEJA,Improcedente,1
2020,1,Enero,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,LIBRO DE QUEJA,Improcedente,2
2020,1,Enero,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,NOTA SIMPLE,Procedente,2
2020,1,Enero,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,NOTA SIMPLE,Improcedente,2
2020,1,Enero,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,2
2020,1,Enero,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,1
2020,1,Enero,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,1
2020,1,Enero,Litoral Gas S.A.,Santa Fe,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,4
2020,1,Enero,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,6
2020,1,Enero,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,44
2020,1,Enero,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,4
2020,1,Enero,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,7
2020,1,Enero,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,28
2020,1,Enero,MetroGAS S.A.,Ciudad Autónoma de Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,29
2020,1,Enero,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,12
2020,1,Enero,MetroGAS S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,DE OFICIO,Procedente,1
